date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:38	33680/33680	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-5.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-5.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:38	754472/754472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Aug%202019%2000:48:20%20GMT	https://bookwritingfounders.com/assets/images/article-writing.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/article-writing.jpg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:39	4773/4773	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-6.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-6.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:39	5823/5823	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-7.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-7.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:39	7053/7053	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202019%2016:52:10%20GMT	https://bookwritingfounders.com/assets//images/client-logo/awp-logo-8.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/client-logo/awp-logo-8.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:40	31424/31424	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:30%20GMT	https://bookwritingfounders.com/assets/images/services/tabs/journal-selection.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/journal-selection.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:40	42150/42150	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:32%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/substantive-editing.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/substantive-editing.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:41	68704/68704	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:30%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/manuscript-formatting-and-artwork-editing-services.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/manuscript-formatting-and-artwork-editing-services.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:41	339944/339944	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:30%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/journal-submission.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/journal-submission.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:41	32998/32998	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:32%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/revised-rejected-paper-editing.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/revised-rejected-paper-editing.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:41	78260/78260	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Jul%202019%2011:40:32%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/plagiarism-check.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/plagiarism-check.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:42	423168/423168	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:04:10%20GMT	https://bookwritingfounders.com/assets/images/services/article-writing-publication/article-writing-publication.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/article-writing-publication/article-writing-publication.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:42	342981/342981	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Oct%202019%2020:04:10%20GMT	https://bookwritingfounders.com/assets/images/services/article-writing-publication/article-writing-publication-b.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/article-writing-publication/article-writing-publication-b.png	(from https://bookwritingfounders.com/article-writing-publication)
13:21:43	43561/43561	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Jun%202019%2019:34:10%20GMT	https://bookwritingfounders.com/assets/images/services/ghost-writing/illo-server.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/ghost-writing/illo-server.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:43	51996/51996	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Jun%202019%2019:34:10%20GMT	https://bookwritingfounders.com/assets/images/services/ghost-writing/illo-data-center.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/ghost-writing/illo-data-center.svg	(from https://bookwritingfounders.com/article-writing-publication)
13:21:45	563754/563754	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2018:17:14%20GMT	https://bookwritingfounders.com/assets/images/about-us/we-are-proud-to.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/about-us/we-are-proud-to.png	(from https://bookwritingfounders.com/about-us)
13:21:45	574450/574450	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2019:11:28%20GMT	https://bookwritingfounders.com/assets/images/about-us/you-deserve-the-very.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/about-us/you-deserve-the-very.png	(from https://bookwritingfounders.com/about-us)
13:21:45	715980/715980	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2019:11:28%20GMT	https://bookwritingfounders.com/assets/images/about-us/collaboratively-and-effectively.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/about-us/collaboratively-and-effectively.png	(from https://bookwritingfounders.com/about-us)
13:21:47	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:46%20GMT	http://bookwritingfounders.com/order?pack=5	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order.1145ac2.delayed	(from https://bookwritingfounders.com/pricing)
13:21:49	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:47%20GMT	https://bookwritingfounders.com/order?pack=5	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order5ac2.html	(from https://bookwritingfounders.com/pricing)
13:21:49	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:47%20GMT	http://bookwritingfounders.com/order?pack=6	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderc92d	(from https://bookwritingfounders.com/pricing)
13:21:49	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:49%20GMT	https://bookwritingfounders.com/order?pack=6	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderc92d.html	(from https://bookwritingfounders.com/pricing)
13:21:50	5077/5077	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2028%20Feb%202020%2021:24:50%20GMT	https://bookwritingfounders.com/assets/images/services/article-writing.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/article-writing.svg	(from https://bookwritingfounders.com/pricing)
13:21:51	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:50%20GMT	http://bookwritingfounders.com/order?pack=7	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderaf2d	(from https://bookwritingfounders.com/pricing)
13:21:51	1465087/1465087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Jun%202019%2019:34:12%20GMT	https://bookwritingfounders.com/assets/images/about-us/company-background.jpg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/about-us/company-background.jpg	(from https://bookwritingfounders.com/about-us)
13:21:51	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:51%20GMT	https://bookwritingfounders.com/order?pack=7	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderaf2d.html	(from https://bookwritingfounders.com/pricing)
13:21:51	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:51%20GMT	http://bookwritingfounders.com/order?pack=8	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order512d	(from https://bookwritingfounders.com/pricing)
13:21:52	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:51%20GMT	https://bookwritingfounders.com/order?pack=8	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order512d.html	(from https://bookwritingfounders.com/pricing)
13:21:52	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:52%20GMT	http://bookwritingfounders.com/order?pack=9	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order88b5	(from https://bookwritingfounders.com/pricing)
13:21:53	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:52%20GMT	https://bookwritingfounders.com/order?pack=9	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order88b5.html	(from https://bookwritingfounders.com/pricing)
13:21:53	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:52%20GMT	http://bookwritingfounders.com/order?pack=10	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderf484	(from https://bookwritingfounders.com/pricing)
13:21:53	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:53%20GMT	https://bookwritingfounders.com/order?pack=10	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/orderf484.html	(from https://bookwritingfounders.com/pricing)
13:21:53	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:53%20GMT	http://bookwritingfounders.com/order?pack=11	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order35dd	(from https://bookwritingfounders.com/pricing)
13:21:54	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:53%20GMT	https://bookwritingfounders.com/order?pack=11	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order35dd.html	(from https://bookwritingfounders.com/pricing)
13:21:54	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:54%20GMT	http://bookwritingfounders.com/order?pack=12	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order9842	(from https://bookwritingfounders.com/pricing)
13:21:55	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:54%20GMT	https://bookwritingfounders.com/order?pack=12	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order9842.html	(from https://bookwritingfounders.com/pricing)
13:21:55	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Mar%202021%2008:21:54%20GMT	http://bookwritingfounders.com/order?pack=13	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order0743	(from https://bookwritingfounders.com/pricing)
13:21:55	14842/14842	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Mar%202021%2008:21:55%20GMT	https://bookwritingfounders.com/order?pack=13	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/order0743.html	(from https://bookwritingfounders.com/pricing)
13:21:57	58196/58196	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2020:43:16%20GMT	https://bookwritingfounders.com/assets/images/contact/dummy1.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/contact/dummy1.png	(from https://bookwritingfounders.com/contact)
13:21:58	48720/48720	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2020:43:16%20GMT	https://bookwritingfounders.com/assets/images/contact/dummy2.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/contact/dummy2.png	(from https://bookwritingfounders.com/contact)
13:21:59	62008/62008	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jun%202019%2020:43:16%20GMT	https://bookwritingfounders.com/assets/images/contact/dummy3.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/contact/dummy3.png	(from https://bookwritingfounders.com/contact)
13:22:00	187248/187248	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2004%20Jun%202019%2019:34:10%20GMT	https://bookwritingfounders.com/assets/images/services/proofreading/scale-to-meet-your-needs.svg	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/proofreading/scale-to-meet-your-needs.svg	(from https://bookwritingfounders.com/proofreading)
13:22:01	465/465	---M-Z	200	added ('OK')	application/javascript	etag:%2226b181f16d28d51:0%22	https://images.dmca.com/Badges/DMCABadgeHelper.min.js	C:/My%20Web%20Sites/bookwritingfounders/images.dmca.com/Badges/DMCABadgeHelper.min.js	(from https://bookwritingfounders.com/)
13:22:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2008:22:00%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/CFE531C2.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/CFE531C2.png	(from https://bookwritingfounders.com/assets//images/services/tabs/journal-submission.svg)
13:22:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2008:22:01%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/CFE531C6.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/CFE531C6.png	(from https://bookwritingfounders.com/assets//images/services/tabs/journal-submission.svg)
13:22:02	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Mar%202021%2008:22:01%20GMT	https://bookwritingfounders.com/assets//images/services/tabs/CFE531C1.png	C:/My%20Web%20Sites/bookwritingfounders/bookwritingfounders.com/assets/images/services/tabs/CFE531C1.png	(from https://bookwritingfounders.com/assets//images/services/tabs/journal-submission.svg)
